threshold,count_above_threshold1,count_above_threshold2
5.291589736938477,0.9999145299145299,1.0
5.2965897369384765,0.9999145299145299,1.0
5.301589736938476,0.9998290598290598,1.0
5.306589736938476,0.9997435897435898,1.0
5.311589736938476,0.9996581196581197,1.0
5.316589736938476,0.9996581196581197,1.0
5.321589736938476,0.9994871794871795,1.0
5.326589736938476,0.9994871794871795,1.0
5.331589736938476,0.9994871794871795,1.0
5.336589736938476,0.9994871794871795,1.0
5.3415897369384755,0.9994871794871795,1.0
5.346589736938475,0.9994871794871795,1.0
5.351589736938475,0.9994017094017094,1.0
5.356589736938475,0.9994017094017094,1.0
5.361589736938475,0.9994017094017094,1.0
5.366589736938475,0.9993162393162394,1.0
5.371589736938475,0.9992307692307693,0.9999145299145299
5.376589736938475,0.9991452991452991,0.9999145299145299
5.381589736938475,0.999059829059829,0.9999145299145299
5.3865897369384745,0.9988034188034188,0.9999145299145299
5.391589736938474,0.9984615384615385,0.9999145299145299
5.396589736938474,0.9983760683760684,0.9999145299145299
5.401589736938474,0.9982905982905983,0.9999145299145299
5.406589736938474,0.9981196581196581,0.9998290598290598
5.411589736938474,0.9980341880341881,0.9997435897435898
5.416589736938474,0.9977777777777778,0.9994871794871795
5.421589736938474,0.9974358974358974,0.9994871794871795
5.426589736938474,0.9972649572649572,0.9994871794871795
5.431589736938474,0.9967521367521367,0.9993162393162394
5.4365897369384735,0.9964957264957265,0.9991452991452991
5.441589736938473,0.9961538461538462,0.9991452991452991
5.446589736938473,0.9955555555555555,0.9991452991452991
5.451589736938473,0.995042735042735,0.9988888888888889
5.456589736938473,0.9939316239316239,0.9987179487179487
5.461589736938473,0.9934188034188034,0.9986324786324786
5.466589736938473,0.9926495726495727,0.9985470085470085
5.471589736938473,0.9917094017094017,0.9982905982905983
5.476589736938473,0.9910256410256411,0.9981196581196581
5.4815897369384725,0.99,0.9976068376068377
5.486589736938472,0.9884615384615385,0.9971794871794872
5.491589736938472,0.9868376068376068,0.9969230769230769
5.496589736938472,0.9861538461538462,0.9967521367521367
5.501589736938472,0.9845299145299146,0.9961538461538462
5.506589736938472,0.982991452991453,0.9956410256410256
5.511589736938472,0.9817948717948718,0.9953846153846154
5.516589736938472,0.9806837606837607,0.9948717948717949
5.521589736938472,0.9794871794871794,0.994017094017094
